customer_id,cluster,cluster_name
367,4,Young Promotion Seekers
368,2,Pet-Oriented Regulars
369,2,Pet-Oriented Regulars
370,2,Pet-Oriented Regulars
371,5,Loyal High-Value Grocery Shoppers
372,5,Loyal High-Value Grocery Shoppers
373,5,Loyal High-Value Grocery Shoppers
375,0,Family Stock-Up Shoppers
376,4,Young Promotion Seekers
377,4,Young Promotion Seekers
378,2,Pet-Oriented Regulars
379,0,Family Stock-Up Shoppers
381,2,Pet-Oriented Regulars
382,4,Young Promotion Seekers
383,0,Family Stock-Up Shoppers
384,4,Young Promotion Seekers
385,1,Vegetable-Focused Seniors
386,4,Young Promotion Seekers
387,4,Young Promotion Seekers
389,1,Vegetable-Focused Seniors
390,3,Tech & Alcohol Shoppers
391,0,Family Stock-Up Shoppers
392,4,Young Promotion Seekers
393,6,Hygiene & Wellness Shoppers
394,4,Young Promotion Seekers
395,2,Pet-Oriented Regulars
396,0,Family Stock-Up Shoppers
397,2,Pet-Oriented Regulars
398,3,Tech & Alcohol Shoppers
399,6,Hygiene & Wellness Shoppers
400,6,Hygiene & Wellness Shoppers
401,4,Young Promotion Seekers
402,4,Young Promotion Seekers
403,6,Hygiene & Wellness Shoppers
405,5,Loyal High-Value Grocery Shoppers
406,5,Loyal High-Value Grocery Shoppers
407,4,Young Promotion Seekers
408,3,Tech & Alcohol Shoppers
410,5,Loyal High-Value Grocery Shoppers
411,2,Pet-Oriented Regulars
412,3,Tech & Alcohol Shoppers
413,0,Family Stock-Up Shoppers
414,5,Loyal High-Value Grocery Shoppers
416,6,Hygiene & Wellness Shoppers
417,6,Hygiene & Wellness Shoppers
418,5,Loyal High-Value Grocery Shoppers
419,1,Vegetable-Focused Seniors
420,1,Vegetable-Focused Seniors
421,2,Pet-Oriented Regulars
422,0,Family Stock-Up Shoppers
424,1,Vegetable-Focused Seniors
425,6,Hygiene & Wellness Shoppers
426,3,Tech & Alcohol Shoppers
427,2,Pet-Oriented Regulars
428,5,Loyal High-Value Grocery Shoppers
429,2,Pet-Oriented Regulars
431,0,Family Stock-Up Shoppers
432,6,Hygiene & Wellness Shoppers
434,4,Young Promotion Seekers
435,0,Family Stock-Up Shoppers
436,5,Loyal High-Value Grocery Shoppers
437,0,Family Stock-Up Shoppers
438,5,Loyal High-Value Grocery Shoppers
440,4,Young Promotion Seekers
441,6,Hygiene & Wellness Shoppers
442,4,Young Promotion Seekers
443,5,Loyal High-Value Grocery Shoppers
445,3,Tech & Alcohol Shoppers
446,4,Young Promotion Seekers
447,2,Pet-Oriented Regulars
448,4,Young Promotion Seekers
449,2,Pet-Oriented Regulars
450,5,Loyal High-Value Grocery Shoppers
451,0,Family Stock-Up Shoppers
452,5,Loyal High-Value Grocery Shoppers
453,0,Family Stock-Up Shoppers
455,5,Loyal High-Value Grocery Shoppers
456,6,Hygiene & Wellness Shoppers
457,1,Vegetable-Focused Seniors
460,1,Vegetable-Focused Seniors
461,5,Loyal High-Value Grocery Shoppers
462,1,Vegetable-Focused Seniors
464,2,Pet-Oriented Regulars
465,3,Tech & Alcohol Shoppers
467,6,Hygiene & Wellness Shoppers
469,0,Family Stock-Up Shoppers
470,3,Tech & Alcohol Shoppers
471,4,Young Promotion Seekers
472,3,Tech & Alcohol Shoppers
473,0,Family Stock-Up Shoppers
474,5,Loyal High-Value Grocery Shoppers
475,1,Vegetable-Focused Seniors
476,5,Loyal High-Value Grocery Shoppers
477,5,Loyal High-Value Grocery Shoppers
479,4,Young Promotion Seekers
480,6,Hygiene & Wellness Shoppers
481,3,Tech & Alcohol Shoppers
482,4,Young Promotion Seekers
484,5,Loyal High-Value Grocery Shoppers
485,4,Young Promotion Seekers
486,2,Pet-Oriented Regulars
487,5,Loyal High-Value Grocery Shoppers
488,5,Loyal High-Value Grocery Shoppers
489,2,Pet-Oriented Regulars
490,5,Loyal High-Value Grocery Shoppers
491,2,Pet-Oriented Regulars
492,2,Pet-Oriented Regulars
494,4,Young Promotion Seekers
495,2,Pet-Oriented Regulars
496,1,Vegetable-Focused Seniors
497,0,Family Stock-Up Shoppers
498,2,Pet-Oriented Regulars
499,4,Young Promotion Seekers
501,4,Young Promotion Seekers
502,4,Young Promotion Seekers
503,0,Family Stock-Up Shoppers
504,0,Family Stock-Up Shoppers
505,5,Loyal High-Value Grocery Shoppers
506,2,Pet-Oriented Regulars
508,5,Loyal High-Value Grocery Shoppers
509,3,Tech & Alcohol Shoppers
510,5,Loyal High-Value Grocery Shoppers
511,2,Pet-Oriented Regulars
513,2,Pet-Oriented Regulars
514,2,Pet-Oriented Regulars
515,1,Vegetable-Focused Seniors
516,3,Tech & Alcohol Shoppers
517,1,Vegetable-Focused Seniors
518,2,Pet-Oriented Regulars
520,0,Family Stock-Up Shoppers
521,2,Pet-Oriented Regulars
522,2,Pet-Oriented Regulars
523,0,Family Stock-Up Shoppers
524,4,Young Promotion Seekers
526,6,Hygiene & Wellness Shoppers
527,2,Pet-Oriented Regulars
528,4,Young Promotion Seekers
529,4,Young Promotion Seekers
530,4,Young Promotion Seekers
531,0,Family Stock-Up Shoppers
532,2,Pet-Oriented Regulars
533,2,Pet-Oriented Regulars
534,5,Loyal High-Value Grocery Shoppers
535,1,Vegetable-Focused Seniors
536,1,Vegetable-Focused Seniors
537,0,Family Stock-Up Shoppers
538,5,Loyal High-Value Grocery Shoppers
539,4,Young Promotion Seekers
540,4,Young Promotion Seekers
541,4,Young Promotion Seekers
542,5,Loyal High-Value Grocery Shoppers
543,4,Young Promotion Seekers
545,2,Pet-Oriented Regulars
547,1,Vegetable-Focused Seniors
548,2,Pet-Oriented Regulars
549,6,Hygiene & Wellness Shoppers
550,4,Young Promotion Seekers
551,5,Loyal High-Value Grocery Shoppers
552,4,Young Promotion Seekers
553,0,Family Stock-Up Shoppers
554,4,Young Promotion Seekers
556,3,Tech & Alcohol Shoppers
557,5,Loyal High-Value Grocery Shoppers
558,0,Family Stock-Up Shoppers
559,2,Pet-Oriented Regulars
561,4,Young Promotion Seekers
562,2,Pet-Oriented Regulars
563,4,Young Promotion Seekers
565,4,Young Promotion Seekers
566,1,Vegetable-Focused Seniors
568,3,Tech & Alcohol Shoppers
569,6,Hygiene & Wellness Shoppers
570,0,Family Stock-Up Shoppers
571,5,Loyal High-Value Grocery Shoppers
573,5,Loyal High-Value Grocery Shoppers
574,4,Young Promotion Seekers
575,4,Young Promotion Seekers
576,0,Family Stock-Up Shoppers
577,4,Young Promotion Seekers
578,2,Pet-Oriented Regulars
579,5,Loyal High-Value Grocery Shoppers
580,0,Family Stock-Up Shoppers
581,2,Pet-Oriented Regulars
582,0,Family Stock-Up Shoppers
583,2,Pet-Oriented Regulars
584,4,Young Promotion Seekers
585,5,Loyal High-Value Grocery Shoppers
586,1,Vegetable-Focused Seniors
587,4,Young Promotion Seekers
588,4,Young Promotion Seekers
589,3,Tech & Alcohol Shoppers
590,2,Pet-Oriented Regulars
591,3,Tech & Alcohol Shoppers
592,4,Young Promotion Seekers
593,4,Young Promotion Seekers
594,4,Young Promotion Seekers
595,0,Family Stock-Up Shoppers
596,2,Pet-Oriented Regulars
597,5,Loyal High-Value Grocery Shoppers
598,3,Tech & Alcohol Shoppers
603,2,Pet-Oriented Regulars
604,2,Pet-Oriented Regulars
605,4,Young Promotion Seekers
606,4,Young Promotion Seekers
609,0,Family Stock-Up Shoppers
611,1,Vegetable-Focused Seniors
613,3,Tech & Alcohol Shoppers
614,2,Pet-Oriented Regulars
615,2,Pet-Oriented Regulars
617,4,Young Promotion Seekers
618,4,Young Promotion Seekers
619,4,Young Promotion Seekers
621,3,Tech & Alcohol Shoppers
622,4,Young Promotion Seekers
623,1,Vegetable-Focused Seniors
624,4,Young Promotion Seekers
625,4,Young Promotion Seekers
626,2,Pet-Oriented Regulars
627,4,Young Promotion Seekers
628,5,Loyal High-Value Grocery Shoppers
629,1,Vegetable-Focused Seniors
631,2,Pet-Oriented Regulars
632,4,Young Promotion Seekers
633,2,Pet-Oriented Regulars
634,5,Loyal High-Value Grocery Shoppers
635,1,Vegetable-Focused Seniors
636,1,Vegetable-Focused Seniors
637,2,Pet-Oriented Regulars
638,3,Tech & Alcohol Shoppers
639,0,Family Stock-Up Shoppers
640,2,Pet-Oriented Regulars
641,1,Vegetable-Focused Seniors
642,1,Vegetable-Focused Seniors
643,2,Pet-Oriented Regulars
644,6,Hygiene & Wellness Shoppers
645,4,Young Promotion Seekers
646,2,Pet-Oriented Regulars
647,4,Young Promotion Seekers
648,3,Tech & Alcohol Shoppers
650,4,Young Promotion Seekers
653,2,Pet-Oriented Regulars
654,0,Family Stock-Up Shoppers
655,2,Pet-Oriented Regulars
656,0,Family Stock-Up Shoppers
657,4,Young Promotion Seekers
658,2,Pet-Oriented Regulars
659,4,Young Promotion Seekers
660,6,Hygiene & Wellness Shoppers
662,0,Family Stock-Up Shoppers
663,4,Young Promotion Seekers
664,2,Pet-Oriented Regulars
665,4,Young Promotion Seekers
666,4,Young Promotion Seekers
667,4,Young Promotion Seekers
668,6,Hygiene & Wellness Shoppers
669,1,Vegetable-Focused Seniors
670,4,Young Promotion Seekers
671,5,Loyal High-Value Grocery Shoppers
673,3,Tech & Alcohol Shoppers
674,1,Vegetable-Focused Seniors
675,6,Hygiene & Wellness Shoppers
676,1,Vegetable-Focused Seniors
677,2,Pet-Oriented Regulars
678,1,Vegetable-Focused Seniors
679,2,Pet-Oriented Regulars
680,2,Pet-Oriented Regulars
681,2,Pet-Oriented Regulars
682,1,Vegetable-Focused Seniors
685,6,Hygiene & Wellness Shoppers
686,4,Young Promotion Seekers
687,4,Young Promotion Seekers
688,4,Young Promotion Seekers
689,2,Pet-Oriented Regulars
691,4,Young Promotion Seekers
692,5,Loyal High-Value Grocery Shoppers
694,5,Loyal High-Value Grocery Shoppers
695,5,Loyal High-Value Grocery Shoppers
696,4,Young Promotion Seekers
697,0,Family Stock-Up Shoppers
699,4,Young Promotion Seekers
700,4,Young Promotion Seekers
701,2,Pet-Oriented Regulars
703,3,Tech & Alcohol Shoppers
704,6,Hygiene & Wellness Shoppers
705,3,Tech & Alcohol Shoppers
707,1,Vegetable-Focused Seniors
708,6,Hygiene & Wellness Shoppers
709,1,Vegetable-Focused Seniors
710,1,Vegetable-Focused Seniors
712,2,Pet-Oriented Regulars
713,4,Young Promotion Seekers
714,2,Pet-Oriented Regulars
715,4,Young Promotion Seekers
717,0,Family Stock-Up Shoppers
718,4,Young Promotion Seekers
719,1,Vegetable-Focused Seniors
721,4,Young Promotion Seekers
722,5,Loyal High-Value Grocery Shoppers
723,2,Pet-Oriented Regulars
725,2,Pet-Oriented Regulars
726,4,Young Promotion Seekers
727,2,Pet-Oriented Regulars
728,0,Family Stock-Up Shoppers
729,4,Young Promotion Seekers
730,2,Pet-Oriented Regulars
731,2,Pet-Oriented Regulars
732,6,Hygiene & Wellness Shoppers
733,1,Vegetable-Focused Seniors
734,2,Pet-Oriented Regulars
735,5,Loyal High-Value Grocery Shoppers
736,5,Loyal High-Value Grocery Shoppers
737,0,Family Stock-Up Shoppers
738,4,Young Promotion Seekers
739,2,Pet-Oriented Regulars
741,6,Hygiene & Wellness Shoppers
742,2,Pet-Oriented Regulars
743,4,Young Promotion Seekers
744,1,Vegetable-Focused Seniors
745,5,Loyal High-Value Grocery Shoppers
746,3,Tech & Alcohol Shoppers
747,4,Young Promotion Seekers
748,5,Loyal High-Value Grocery Shoppers
749,1,Vegetable-Focused Seniors
752,4,Young Promotion Seekers
753,1,Vegetable-Focused Seniors
754,5,Loyal High-Value Grocery Shoppers
755,0,Family Stock-Up Shoppers
757,0,Family Stock-Up Shoppers
758,4,Young Promotion Seekers
759,2,Pet-Oriented Regulars
760,6,Hygiene & Wellness Shoppers
761,4,Young Promotion Seekers
762,4,Young Promotion Seekers
763,4,Young Promotion Seekers
764,2,Pet-Oriented Regulars
765,6,Hygiene & Wellness Shoppers
766,3,Tech & Alcohol Shoppers
767,4,Young Promotion Seekers
768,1,Vegetable-Focused Seniors
769,4,Young Promotion Seekers
770,1,Vegetable-Focused Seniors
771,2,Pet-Oriented Regulars
772,6,Hygiene & Wellness Shoppers
773,6,Hygiene & Wellness Shoppers
776,5,Loyal High-Value Grocery Shoppers
777,1,Vegetable-Focused Seniors
779,6,Hygiene & Wellness Shoppers
780,2,Pet-Oriented Regulars
781,6,Hygiene & Wellness Shoppers
782,4,Young Promotion Seekers
783,4,Young Promotion Seekers
785,2,Pet-Oriented Regulars
787,3,Tech & Alcohol Shoppers
788,2,Pet-Oriented Regulars
789,2,Pet-Oriented Regulars
791,3,Tech & Alcohol Shoppers
792,6,Hygiene & Wellness Shoppers
793,4,Young Promotion Seekers
794,2,Pet-Oriented Regulars
795,1,Vegetable-Focused Seniors
797,2,Pet-Oriented Regulars
798,0,Family Stock-Up Shoppers
799,4,Young Promotion Seekers
800,0,Family Stock-Up Shoppers
803,2,Pet-Oriented Regulars
804,6,Hygiene & Wellness Shoppers
805,2,Pet-Oriented Regulars
806,3,Tech & Alcohol Shoppers
808,4,Young Promotion Seekers
809,3,Tech & Alcohol Shoppers
810,2,Pet-Oriented Regulars
811,5,Loyal High-Value Grocery Shoppers
812,5,Loyal High-Value Grocery Shoppers
813,4,Young Promotion Seekers
814,4,Young Promotion Seekers
815,4,Young Promotion Seekers
816,4,Young Promotion Seekers
817,5,Loyal High-Value Grocery Shoppers
818,0,Family Stock-Up Shoppers
819,2,Pet-Oriented Regulars
820,2,Pet-Oriented Regulars
821,2,Pet-Oriented Regulars
822,4,Young Promotion Seekers
823,6,Hygiene & Wellness Shoppers
824,5,Loyal High-Value Grocery Shoppers
826,6,Hygiene & Wellness Shoppers
827,5,Loyal High-Value Grocery Shoppers
830,1,Vegetable-Focused Seniors
831,2,Pet-Oriented Regulars
832,2,Pet-Oriented Regulars
833,3,Tech & Alcohol Shoppers
834,2,Pet-Oriented Regulars
835,4,Young Promotion Seekers
836,1,Vegetable-Focused Seniors
837,1,Vegetable-Focused Seniors
838,4,Young Promotion Seekers
839,6,Hygiene & Wellness Shoppers
840,4,Young Promotion Seekers
842,4,Young Promotion Seekers
843,2,Pet-Oriented Regulars
844,4,Young Promotion Seekers
845,2,Pet-Oriented Regulars
846,4,Young Promotion Seekers
847,4,Young Promotion Seekers
848,0,Family Stock-Up Shoppers
849,0,Family Stock-Up Shoppers
851,1,Vegetable-Focused Seniors
852,0,Family Stock-Up Shoppers
853,0,Family Stock-Up Shoppers
854,6,Hygiene & Wellness Shoppers
855,2,Pet-Oriented Regulars
856,3,Tech & Alcohol Shoppers
857,6,Hygiene & Wellness Shoppers
859,1,Vegetable-Focused Seniors
860,2,Pet-Oriented Regulars
862,5,Loyal High-Value Grocery Shoppers
863,6,Hygiene & Wellness Shoppers
864,4,Young Promotion Seekers
865,1,Vegetable-Focused Seniors
866,1,Vegetable-Focused Seniors
867,3,Tech & Alcohol Shoppers
868,1,Vegetable-Focused Seniors
870,2,Pet-Oriented Regulars
873,4,Young Promotion Seekers
874,3,Tech & Alcohol Shoppers
875,0,Family Stock-Up Shoppers
876,6,Hygiene & Wellness Shoppers
878,1,Vegetable-Focused Seniors
879,1,Vegetable-Focused Seniors
880,6,Hygiene & Wellness Shoppers
881,0,Family Stock-Up Shoppers
883,6,Hygiene & Wellness Shoppers
884,1,Vegetable-Focused Seniors
886,4,Young Promotion Seekers
887,2,Pet-Oriented Regulars
889,2,Pet-Oriented Regulars
890,4,Young Promotion Seekers
891,6,Hygiene & Wellness Shoppers
893,4,Young Promotion Seekers
894,2,Pet-Oriented Regulars
896,4,Young Promotion Seekers
897,2,Pet-Oriented Regulars
898,4,Young Promotion Seekers
899,4,Young Promotion Seekers
900,4,Young Promotion Seekers
901,4,Young Promotion Seekers
902,5,Loyal High-Value Grocery Shoppers
903,3,Tech & Alcohol Shoppers
904,4,Young Promotion Seekers
905,5,Loyal High-Value Grocery Shoppers
906,2,Pet-Oriented Regulars
907,1,Vegetable-Focused Seniors
908,0,Family Stock-Up Shoppers
909,1,Vegetable-Focused Seniors
910,1,Vegetable-Focused Seniors
911,5,Loyal High-Value Grocery Shoppers
913,2,Pet-Oriented Regulars
914,5,Loyal High-Value Grocery Shoppers
916,2,Pet-Oriented Regulars
917,4,Young Promotion Seekers
918,4,Young Promotion Seekers
919,4,Young Promotion Seekers
920,2,Pet-Oriented Regulars
921,5,Loyal High-Value Grocery Shoppers
922,5,Loyal High-Value Grocery Shoppers
923,2,Pet-Oriented Regulars
924,1,Vegetable-Focused Seniors
925,6,Hygiene & Wellness Shoppers
926,2,Pet-Oriented Regulars
927,2,Pet-Oriented Regulars
928,2,Pet-Oriented Regulars
929,4,Young Promotion Seekers
930,4,Young Promotion Seekers
931,6,Hygiene & Wellness Shoppers
933,3,Tech & Alcohol Shoppers
934,5,Loyal High-Value Grocery Shoppers
935,3,Tech & Alcohol Shoppers
936,2,Pet-Oriented Regulars
937,3,Tech & Alcohol Shoppers
938,0,Family Stock-Up Shoppers
939,3,Tech & Alcohol Shoppers
940,6,Hygiene & Wellness Shoppers
941,1,Vegetable-Focused Seniors
942,3,Tech & Alcohol Shoppers
944,6,Hygiene & Wellness Shoppers
945,4,Young Promotion Seekers
946,5,Loyal High-Value Grocery Shoppers
947,0,Family Stock-Up Shoppers
948,4,Young Promotion Seekers
950,0,Family Stock-Up Shoppers
951,4,Young Promotion Seekers
953,4,Young Promotion Seekers
954,6,Hygiene & Wellness Shoppers
955,2,Pet-Oriented Regulars
956,5,Loyal High-Value Grocery Shoppers
957,0,Family Stock-Up Shoppers
958,2,Pet-Oriented Regulars
960,3,Tech & Alcohol Shoppers
962,1,Vegetable-Focused Seniors
963,1,Vegetable-Focused Seniors
