customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,latitude,longitude,age,hour_sin,hour_cos,years_education,years_since_first_transaction,lifetime_spend_techonology,has_loyalty_card,customer_gender
10938,-0.3333333333333333,-0.5,-1.0,-0.3333333333333333,0.10139018204000386,-0.5350993377483444,-1.2109464082098063,-1.1510119356512714,-0.6913407821229051,0.009540846750149075,0.421760391198044,1.5648,0.7857142857142857,-0.09504828013347782,0.7663770765194671,0.5384711724555828,0.8618207152810029,0.0,-0.3660254037844386,0.0,-0.5555555555555556,-0.1885822379589659,1.0,1.0
24993,0.6666666666666666,0.5,-1.0,-0.3333333333333333,-0.1146177802035509,1.033112582781457,0.6180159635119726,-0.031136481577581733,0.49860335195530725,0.8014311270125224,0.5073349633251834,0.304,-0.4489795918367347,-0.41151355276911966,-0.13919891364357428,0.7426626083937461,0.1134850596067502,-0.4288254347276718,-0.36602540378443876,-0.3,1.6666666666666667,-0.0065964980356016875,1.0,1.0
11946,-0.3333333333333333,0.0,-1.0,0.6666666666666666,2.7290268725719975,0.07152317880794702,-0.08209806157354618,0.2584327970939284,-0.5349162011173184,0.5414430530709601,-0.011002444987775062,0.9664,-0.6326530612244898,-0.7470336385514147,-0.22516502913105524,0.7115231435396319,-0.7358724260721473,-1.0146118723545767,0.6339745962155614,0.2,-0.6666666666666666,0.1809186593587816,1.0,0.0
36943,-0.3333333333333333,-0.5,0.0,0.0,0.6199633993643048,-0.07549668874172186,-0.03420752565564424,-0.7887908666320705,0.12430167597765363,-0.5963029218843172,-0.9119804400977995,-0.0448,-0.7295918367346939,-0.7939280407560105,-0.9122453541560617,-0.6477340124339249,0.5920421117820094,-0.8001991549907407,-6.2803698347351e-16,-0.3,-0.1111111111111111,1.366445166610079,0.0,1.0
3501,0.0,0.0,-1.0,0.0,2.186277972196359,-0.6688741721854304,-0.3238312428734322,0.46912298910223144,0.20670391061452514,1.392963625521765,0.1234718826405868,0.6816,-0.12755102040816327,-0.33356650870740756,-0.6088120779952917,0.7773966495403684,-0.22387366465397113,-0.4288254347276718,-0.36602540378443876,0.7,1.1111111111111112,0.3132366493670272,1.0,0.0
39738,-0.3333333333333333,-0.5,0.0,-0.3333333333333333,-0.7094423218929592,0.1814569536423841,-1.3454960091220067,-0.9652309289050337,-0.5628491620111732,-1.2057245080500893,-0.4877750611246944,0.5344,-0.7244897959183674,0.8539872925276154,-0.9800263859019503,0.78673673807716,0.8221086855550394,0.5030262178504649,0.2928932188134526,-0.3,-0.1111111111111111,1.688703497114032,0.0,1.0
8549,-0.3333333333333333,-0.5,-1.0,-0.3333333333333333,-0.7976691174109866,-0.6635761589403973,-0.11174458380843785,-0.038401660612350806,-1.2360335195530727,0.3303518187239117,-0.8056234718826406,-0.1664,-0.2193877551020408,-0.3948474629725588,-0.6836913211070259,-0.3893158382185351,0.7624245239201113,-0.9318516525781367,1.7071067811865472,0.7,0.4444444444444444,0.8798564291604016,1.0,0.0
38723,0.6666666666666666,0.5,0.0,0.3333333333333333,-0.3381063986900825,-0.5337748344370861,-1.3181299885974915,-0.40269849507005706,-0.6466480446927374,0.5068574836016696,0.34596577017114916,0.3808,1.9846938775510203,-0.368908634866793,-0.08906625824544158,1.0120851553580748,-0.4030035609227435,0.5030262178504649,0.2928932188134526,-0.3,1.3333333333333333,-0.0442353397681525,0.0,1.0
3901,0.0,-0.5,0.0,-0.3333333333333333,-0.4207788872122516,0.8966887417218543,-0.4492588369441277,-0.47431240269849506,-0.3994413407821229,-0.14430530709600478,0.5073349633251834,0.5792,0.16326530612244897,2.041825864166641,-0.2858036972668488,0.3938000627239288,-0.12401300510915003,0.37137372026306903,0.0,0.7,-0.5555555555555556,1.8928069069214726,1.0,0.0
28430,0.0,-0.5,-1.0,-0.3333333333333333,0.9724532057662054,0.026490066225165563,-0.26225769669327254,-0.425531914893617,0.13687150837988826,-0.616577221228384,-0.15892420537897312,-0.1056,-0.14285714285714285,1.8979862848003892,-0.7312284347692286,-0.31535498219969366,-0.13732775971512612,-0.4288254347276718,-0.36602540378443876,-0.3,-0.5555555555555556,1.677547654847941,0.0,1.0
6721,0.0,-0.5,0.0,0.0,-0.3117475198253443,-0.7245033112582782,0.41961231470923605,-0.6341463414634146,-0.797486033519553,-0.7370304114490162,-0.6161369193154034,-0.1792,0.15306122448979592,2.545383116349419,-0.747820077183123,0.47614201516629195,-0.6295866233163027,0.6140144073823542,1.0,0.2,-0.4444444444444444,1.124217878449823,1.0,0.0
24880,0.6666666666666666,0.5,1.0,0.6666666666666666,-0.273605804732398,0.5788079470198676,-0.02280501710376283,1.0700570835495589,0.888268156424581,0.9588550983899821,-0.676039119804401,0.4992,0.6683673469387755,-0.25552402402264957,-0.33191172382961415,0.04640806898301278,-0.48498219538628257,0.5857864376269047,0.6339745962155614,-0.3,-0.1111111111111111,-0.03385555609448514,1.0,1.0
12134,0.0,-0.5,-1.0,-0.3333333333333333,1.3572735736989117,-0.5298013245033113,1.0855188141391106,-1.0908147379346134,0.2360335195530726,-0.19200954084675015,0.41442542787286063,-1.0048,-0.29591836734693877,3.1119927271662333,0.8164187274109211,-0.46188774962835744,-0.7960210558910046,-0.9318516525781365,0.29289321881345176,0.0,-0.8888888888888888,1.8867924528301887,0.0,1.0
17087,0.3333333333333333,0.5,1.0,0.3333333333333333,-0.37242752110957716,0.9655629139072848,-0.2805017103762828,0.32485729112610273,2.069832402234637,0.7382230172927847,-0.24816625916870416,0.4064,1.3928571428571428,0.05407373817215709,0.3907430875776052,-0.4032836321307836,-0.3405325901842389,-0.6286262797369309,-0.22474487139158936,0.2,0.4444444444444444,-0.10205170490372023,1.0,0.0
15525,-0.3333333333333333,0.0,-1.0,0.0,2.42736058047324,1.7417218543046358,-0.7548460661345496,0.43798650752464974,-0.48743016759776536,-0.2385211687537269,0.628361858190709,-0.6464,-0.2602040816326531,-0.03685437719369266,0.7997882341925372,-0.747129512175477,-0.002090106827682303,-1.0146118723545767,0.6339745962155614,0.2,1.2222222222222223,-0.40956492215162243,1.0,0.0
20936,0.6666666666666666,0.5,-1.0,1.0,0.23684463993321989,0.5033112582781457,0.8734321550741163,1.2195121951219512,0.33519553072625696,-0.04054859868813357,0.9168704156479217,0.6944,0.16326530612244897,-0.9422491741720622,0.49800656781803304,0.3370795818423699,0.12230995510140887,-0.2144127173638359,-0.4142135623730951,0.0,1.7777777777777777,-0.1218411990105253,1.0,0.0
7805,-0.3333333333333333,-0.5,1.0,-0.3333333333333333,0.10527498635502616,-0.2052980132450331,0.4378563283922463,-0.034250129735339904,-0.8072625698324022,-0.6249254621347644,-0.6882640586797066,0.5248,-0.9795918367346939,0.14361577581161244,0.5884227492504039,-0.5633200682092595,-0.735795014708159,-1.042839842110026,0.9999999999999996,0.7,-0.6666666666666666,-0.007469563952078382,1.0,0.0
4284,0.0,-0.5,0.0,0.0,-0.42068256974989565,0.10198675496688742,0.018244013683010263,-0.39543331603528803,-0.9259776536312849,-1.1162790697674418,-0.29706601466992666,-0.8288,0.9744897959183674,1.9226434301452608,0.08079855174865026,0.220098551930411,-0.7678433193992876,-0.4288254347276718,-0.36602540378443876,0.7,-0.7777777777777778,1.335014793616918,1.0,0.0
20907,0.0,-0.5,0.0,-0.3333333333333333,0.4000064211641571,0.423841059602649,-1.153933865450399,0.425531914893617,0.138268156424581,-0.11926058437686345,1.176039119804401,0.176,-0.4336734693877551,1.3971952551061269,-0.2836923057087585,1.020428111892335,-0.13833410744697333,-0.2144127173638359,-0.4142135623730951,-0.3,0.2222222222222222,0.8141824707765436,0.0,1.0
31525,0.6666666666666666,0.5,1.0,1.3333333333333333,-0.3924294474588243,0.0,0.734321550741163,0.903995848469123,0.840782122905028,1.641025641025641,-0.6919315403422983,0.1888,1.4846938775510203,-0.9422491741720622,0.630204684581654,-0.4476828425986279,0.674175568973525,0.5030262178504649,0.2928932188134526,-0.3,-0.2222222222222222,-0.06353979725469273,0.0,0.0
12309,0.0,-0.5,-1.0,-0.3333333333333333,1.987093460044306,-0.5205298013245033,0.04104903078677309,-0.6766995329527763,-0.6913407821229051,-0.15861657722122838,-0.6748166259168704,-0.7008,-0.8877551020408163,-0.9422491741720622,-0.8153798442234826,-0.7262525349957403,0.16844712803839593,0.5857864376269047,0.6339745962155614,0.2,-0.1111111111111111,0.5541058349905418,0.0,1.0
9852,0.6666666666666666,0.5,0.0,0.3333333333333333,0.14919574918932801,0.19072847682119207,0.4766248574686431,-0.6580176440062273,0.5363128491620112,0.21943947525342875,0.71760391198044,1.8304,1.1275510204081634,-0.37703279503160464,-0.9244419541875574,-0.8178534870837243,0.1576095370800433,0.37137372026306903,0.0,0.7,1.6666666666666667,-0.17247902216617356,1.0,0.0
5253,-0.3333333333333333,0.0,0.0,1.3333333333333333,-0.2679230744533984,-0.17483443708609273,0.1573546180159635,-0.5604566683964712,-0.2877094972067039,0.0,1.8765281173594133,-0.064,-0.00510204081632653,2.4241169428927,-0.7828626765308965,-0.69460866847038,-0.802755844557981,-0.9318516525781367,1.7071067811865472,0.7,-0.8888888888888888,-0.1537566086239511,1.0,0.0
17329,0.6666666666666666,0.0,1.0,1.0,-0.34436703374321764,0.1947019867549669,0.08209806157354618,0.508562532433835,1.3282122905027933,0.47584973166368516,0.4229828850855746,-0.256,0.20408163265306123,0.15212932868035556,-0.41634829877617674,-0.1679547549703979,-0.4610620839139185,0.19980084500925904,-0.22474487139158922,0.7,0.2222222222222222,-0.13513120240578164,1.0,1.0
36009,-0.3333333333333333,-0.5,0.0,-0.3333333333333333,1.4350338716409285,-0.2635761589403974,-0.33751425313568983,-0.7099117799688636,-0.6759776536312849,0.12999403697078116,0.5623471882640587,-0.5312,-0.08163265306122448,0.9345711279644665,-1.0086254427429924,-0.6265439914569715,-0.6609382257315373,0.5857864376269047,0.6339745962155614,-0.3,0.1111111111111111,1.0717369161371684,0.0,0.0
14541,-0.3333333333333333,-0.5,0.0,0.0,1.1137509230423477,0.6688741721854304,-0.4811858608893957,0.3186299948105864,0.31564245810055863,0.2814549791293977,0.7286063569682152,-1.0304,0.3673469387755102,0.22006458361923273,-0.44545350955344987,0.8905898991457103,0.25917324663260555,0.0,-0.3660254037844386,0.2,0.0,1.127225105495465,0.0,0.0
17401,-0.3333333333333333,-0.5,-1.0,0.0,0.6528718656692458,-0.6887417218543046,0.10490307867730901,-0.35910742086144265,-0.27932960893854747,-0.5843768634466309,-0.06723716381418093,0.8704,1.4795918367346939,2.230424317431983,-0.8702293759231021,-0.6286014031872967,0.5469886979408577,-0.4288254347276718,-0.36602540378443876,0.2,-0.4444444444444444,2.3882233108599698,0.0,0.0
19450,-0.3333333333333333,0.0,-1.0,-0.3333333333333333,2.3689279866439787,-0.6476821192052981,-0.47434435575826683,0.3092890503373119,0.3840782122905028,-0.004770423375074538,-0.6308068459657702,0.3232,-0.5204081632653061,-0.8481970077183243,0.7228812168709141,-0.4610487606815721,0.4742994271559063,0.0,-0.3660254037844386,0.7,0.6666666666666666,-0.13590726099820535,1.0,1.0
27124,0.6666666666666666,0.0,0.0,-0.3333333333333333,-0.1395640029537355,-0.5271523178807948,1.5849486887115165,0.8936170212765957,1.0782122905027933,-0.7489564698867024,0.0941320293398533,0.9408,-0.15306122448979592,-0.010517808570667456,-1.0776152183350993,0.8472919559478458,-0.7900603808639106,-0.2144127173638359,-0.4142135623730951,-0.3,-0.8888888888888888,-0.26861328030266285,1.0,0.0
9226,0.0,-0.5,-1.0,0.0,-0.014351301891032845,0.8172185430463577,-0.30786773090079816,-1.148936170212766,-0.8435754189944135,-0.01311866428145498,-0.6687041564792175,0.0768,1.2908163265306123,0.2904792492167378,0.551576587702604,-0.7298364040266129,0.3239665582907567,-1.0146118723545767,0.6339745962155614,0.0,-0.5555555555555556,1.2448949895717127,1.0,0.0
7624,-0.3333333333333333,-0.5,1.0,0.0,1.7728513179439431,-0.13112582781456952,-1.0330672748004561,-0.8500259470679813,-0.04189944134078212,0.17889087656529518,-0.49144254278728605,-0.2464,0.9591836734693877,0.5239157780097743,0.23774848278079166,0.1406111896489543,0.01679826598544653,-0.9318516525781367,1.7071067811865472,0.7,0.1111111111111111,0.10884221758742785,1.0,0.0
867,0.0,-0.5,-1.0,-0.3333333333333333,-0.43943236908851574,-0.48344370860927155,-0.40592930444697833,-0.772184743124027,0.17597765363128492,-0.33392963625521765,-0.05012224938875306,0.0768,0.27040816326530615,1.0179352111085591,-0.8155413111759766,-0.1898187993935019,0.0017030500077411654,-0.9318516525781367,1.7071067811865472,0.2,-0.5555555555555556,1.5083668816995683,1.0,1.0
2610,0.6666666666666666,0.5,0.0,0.0,-0.3333547372138569,-0.41456953642384103,0.5359179019384265,0.5438505448884277,0.5977653631284916,-0.7060226595110316,-0.7408312958435208,-1.1328,-0.30612244897959184,-0.41903196983796315,-0.23345474861338564,0.3212430953102291,-0.3040718377457811,0.19980084500925904,-0.22474487139158922,0.7,0.6666666666666666,-0.12310229422321385,1.0,1.0
6260,0.6666666666666666,0.5,0.0,-0.3333333333333333,-0.07891610749028799,-0.2609271523178808,0.3990877993158495,1.001556824078879,0.25139664804469275,-0.0011926058437686344,-0.7579462102689487,0.5184,-0.09693877551020408,0.03336397938635128,-0.8387909074252523,-0.4927378424975469,-0.4704288589564947,0.37137372026306903,0.0,0.7,1.1111111111111112,-0.15647281369743415,1.0,1.0
37719,0.6666666666666666,0.0,0.0,0.6666666666666666,-0.25463126464828073,0.20132450331125828,-0.22805017103762829,1.1946030098598859,0.023743016759776536,-0.2516398330351819,0.3202933985330073,-0.5216,-0.3673469387755102,0.026249381076125088,0.22648009630858426,-0.5862938595405772,-0.7515869329617586,0.5030262178504649,0.2928932188134526,-0.3,-0.6666666666666666,-0.044720376388417325,0.0,0.0
6765,-0.3333333333333333,-0.5,-1.0,-0.3333333333333333,-0.45632003082158795,-0.7509933774834437,0.40364880273660203,0.17228853139595227,-0.0712290502793296,-1.210494931425164,-0.3202933985330073,-0.9312,-0.24489795918367346,-0.1042945901392139,-0.6794394981528311,-0.44557167210439563,0.5442018888372809,-0.6286262797369309,-0.22474487139158936,0.7,0.3333333333333333,0.0436532958238347,1.0,0.0
5102,0.0,0.0,0.0,0.6666666666666666,0.73243008957524,-0.21721854304635763,0.6408209806157354,-0.6808510638297872,-0.5963687150837989,-0.24806201550387597,2.5061124694376526,-0.3712,-0.11734693877551021,-0.5195361382216962,-0.19583001660843888,-0.38890584480716794,0.35833720390153245,0.37137372026306903,0.0,0.7,0.1111111111111111,-0.42615317456467966,1.0,0.0
16288,-0.3333333333333333,0.0,-1.0,0.3333333333333333,1.9729026872571997,3.9112582781456955,0.5108323831242874,0.5770627919045148,0.25139664804469275,-0.29457364341085274,-0.04645476772616137,-0.0896,-0.04081632653061224,-0.3803293468750845,0.6888967422374268,0.16199218813940539,-0.7107137327759714,-0.4288254347276724,2.3660254037844384,0.0,-0.5555555555555556,0.07964301304748508,1.0,1.0
7057,-0.3333333333333333,-0.5,-1.0,-0.3333333333333333,-0.7229267666227888,-0.7099337748344371,-0.2120866590649943,0.02802283341982356,-0.8184357541899442,-0.3983303518187239,-0.7665036674816625,1.344,-0.8061224489795918,0.25513599118280356,-0.8096593212180436,-0.6063962981740666,0.5384734479021518,0.19980084500925904,-0.22474487139158922,0.0,-0.5555555555555556,0.35281563758063733,1.0,1.0
25316,0.0,0.0,-1.0,0.3333333333333333,2.55443541914149,0.21589403973509932,-0.5610034207525656,0.41826673585884794,0.7206703910614525,2.067978533094812,0.5525672371638142,-0.1376,-0.17857142857142858,-0.7402147131161864,-0.6857081235073237,-0.9047451780965943,0.5654126025700572,-0.4288254347276718,-0.36602540378443876,0.0,0.8888888888888888,0.25396517437066496,1.0,1.0
1954,0.3333333333333333,0.5,0.0,1.3333333333333333,0.1986066073779176,1.4728476821192054,1.3454960091220067,1.882719252724442,0.9539106145251397,1.3619558735837805,-0.3508557457212714,-1.0752,1.0459183673469388,-0.746917059287823,0.4626432161275784,-0.7621685724323559,0.3352686174330388,0.19980084500925904,-0.22474487139158922,0.0,0.8888888888888888,-0.19624581655915022,1.0,0.0
6840,0.0,0.5,0.0,0.3333333333333333,-0.1529842360419944,0.4768211920529801,-0.6316989737742303,0.19304618578100674,-0.3575418994413408,0.8765652951699463,-0.037897310513447434,1.728,0.5612244897959183,0.08745696704060267,-1.083933755622672,-0.8335419250328117,0.47197708623625906,0.37137372026306903,0.0,0.7,0.8888888888888888,-0.05015278653538342,1.0,1.0
2704,0.0,0.5,-1.0,0.3333333333333333,-0.15780010915979067,-0.39072847682119205,0.2919042189281642,-0.14530358069538143,1.1131284916201116,0.7787716159809183,0.4902200488997555,1.4496,0.7193877551020408,0.18587349599840122,-0.6464135762312582,0.9456869987107844,-0.0236878773803995,0.5857864376269047,0.6339745962155614,0.7,0.1111111111111111,0.09118688460978804,1.0,1.0
18632,0.0,-0.5,0.0,0.0,-0.6255498121809484,0.3152317880794702,-0.12770809578107184,-0.305137519460301,0.025139664804469275,0.18843172331544425,0.530562347188264,0.2528,1.086734693877551,3.1119927271662333,0.3154151031790637,0.707889465378841,0.2919182535996282,-0.9318516525781367,1.7071067811865472,0.2,-0.5555555555555556,1.406994228064219,0.0,0.0
5449,-0.3333333333333333,0.0,-1.0,-0.3333333333333333,2.4272963688316693,0.02781456953642384,-0.36259977194982895,0.3622210690192008,0.3840782122905028,0.9421586165772212,0.7127139364303179,0.9472,-0.5408163265306123,-0.9422491741720622,-0.9898074691668731,0.09089588507553717,-0.7384270010837589,0.19980084500925904,-0.22474487139158922,0.0,-0.6666666666666666,0.08594848911092788,1.0,1.0
16978,0.0,0.0,-1.0,-0.3333333333333333,2.5402767521751692,-0.7456953642384105,-0.41961231470923605,0.4327970939283861,0.7569832402234636,0.8407871198568873,-0.3056234718826406,-0.3488,-0.8469387755102041,-0.30556655212621164,-0.40340550595275193,1.1252821701159874,-0.8366620219848272,-0.2144127173638359,-0.4142135623730951,0.7,-1.0,0.17849347625745743,1.0,0.0
3830,-0.3333333333333333,-0.5,1.0,-0.3333333333333333,-0.35772305518990594,-0.543046357615894,0.28734321550741165,0.9590036325895174,-0.7136871508379888,-0.2110912343470483,-0.6650366748166259,-1.008,-0.9132653061224489,0.12432894018212279,0.5789601490406522,-0.4648245628837574,-0.806394178665428,-0.800199154990741,1.9999999999999998,0.2,-0.8888888888888888,0.7514187321142747,1.0,1.0
31607,0.0,0.5,0.0,0.3333333333333333,-0.6812213054226731,0.054304635761589407,0.5473204104903079,0.23663725998962118,0.3994413407821229,1.2069171138938581,1.7530562347188263,0.592,-0.01020408163265306,-0.4965164007418489,-0.5751046351403258,1.006940327129135,-0.8317851060535685,0.19980084500925904,-0.22474487139158922,-0.3,-1.0,-0.176844351748557,0.0,1.0
1943,-0.3333333333333333,0.0,-1.0,0.0,2.5201785083635664,1.4251655629139073,-0.10262257696693272,-0.4120394395433316,0.3477653631284916,0.9278473464519976,-0.7726161369193154,0.4256,-0.12755102040816327,-0.1534711510150657,0.1781980303643818,1.7805662049144437,0.9085771791298959,-0.6286262797369309,-0.22474487139158936,0.7,0.5555555555555556,-0.10486491730125624,1.0,1.0
4694,0.6666666666666666,0.5,0.0,0.3333333333333333,-0.4338459562718721,0.6940397350993377,1.017103762827822,1.6388168137000518,-0.34217877094972066,1.4573643410852712,0.46577017114914426,1.1552,1.2295918367346939,0.2603361660369106,0.20760976950034257,0.8836674678583235,0.7465551943025233,0.5030262178504649,0.2928932188134526,0.7,0.0,-0.1293107629626037,1.0,1.0
12200,-0.3333333333333333,0.0,-1.0,0.0,0.679230744533984,-0.47549668874172185,-0.2120866590649943,0.11728074727555786,0.5251396648044693,2.5175909361955875,-0.34474327628361856,-0.64,-0.30612244897959184,-0.03852581783844105,0.393676885925184,1.2810828873541775,0.22960210558910027,-0.8001991549907407,-6.2803698347351e-16,0.7,1.0,0.5566280254159189,1.0,1.0
27616,0.6666666666666666,0.0,0.0,-0.3333333333333333,-0.2433621215526375,0.8172185430463577,0.8392246294184721,0.6071613907628438,1.155027932960894,0.4460345855694693,-0.8276283618581907,-0.1216,-0.20408163265306123,-0.2506408989316826,-0.8170772102845978,-0.2643546140375052,0.5679671775816688,0.19980084500925904,-0.22474487139158922,-0.3,1.3333333333333333,-0.052092933016442744,1.0,0.0
23588,0.6666666666666666,0.0,0.0,0.0,-0.2188332744726619,1.3748344370860928,-0.41733181299885974,0.11001556824078879,-0.02094972067039106,-0.6642814549791294,0.2726161369193154,-0.2656,0.47959183673469385,-0.406815668917357,-0.8597629889407945,-0.2094627698941263,-0.4872271249419415,-0.4288254347276718,-0.36602540378443876,0.7,0.7777777777777778,0.02842314594751904,1.0,1.0
37991,0.6666666666666666,0.0,1.0,0.3333333333333333,-0.2549844286769191,1.405298013245033,0.9441277080957811,0.885313959522574,1.0307262569832403,0.14072748956469885,0.0012224938875305623,0.9792,0.3673469387755102,-0.026865224551446944,-0.3911878462236246,-0.3956225383857336,-0.28626722402848737,0.5030262178504649,0.2928932188134526,-0.3,1.4444444444444444,-0.10030557307076685,0.0,1.0
7901,0.0,-0.5,1.0,-0.3333333333333333,-0.4196872893055511,-0.5576158940397351,-0.16419612314709237,-0.5407368967306694,-0.6061452513966481,0.5211687537268933,0.3594132029339853,-0.6112,-0.8877551020408163,2.062759383346457,1.0240325092696652,0.10535291329233244,0.6535841461526549,-0.9318516525781365,0.29289321881345176,0.2,1.1111111111111112,0.7729543580540331,1.0,1.0
8869,0.6666666666666666,0.5,-1.0,0.0,-0.1640286383921405,-0.23311258278145697,1.0102622576966933,0.2802283341982356,0.2737430167597765,-0.11926058437686345,-0.37897310513447435,-1.1104,0.03571428571428571,0.16619628162821004,0.5323394616920989,-0.7791711910145329,-0.4736801362440006,0.37137372026306903,0.0,0.2,-0.4444444444444444,0.02056555269922879,1.0,1.0
20584,0.6666666666666666,0.0,0.0,-0.3333333333333333,-0.12373583330657849,0.03443708609271523,1.0923603192702394,1.0441100155682408,0.2737430167597765,-1.0590339892665475,0.02567237163814181,-0.048,1.0612244897959184,-0.21195141426870048,0.2827198641426421,0.2893075168378205,0.4797956339990707,0.5857864376269047,0.6339745962155614,0.7,1.5555555555555556,-0.13629529029441723,1.0,0.0
7387,-0.3333333333333333,-0.5,1.0,0.0,-0.379908177352554,-0.09271523178807947,-0.8574686431014823,-1.0129735339906591,-0.7178770949720671,-0.20870602265951102,0.33374083129584353,0.5248,-0.7448979591836735,-0.004376962242654908,-0.9853077726622663,0.07565188276429405,0.6916705372348658,-0.4288254347276718,-0.36602540378443876,0.7,0.0,1.0597080079546006,1.0,0.0
1754,0.0,-0.5,-1.0,-0.3333333333333333,0.7044338138504511,0.6463576158940397,-1.0855188141391106,-0.9621172807472755,-0.05726256983240224,0.8527131782945736,-0.7114914425427873,-0.1504,-0.35714285714285715,2.8281689293957024,-0.04085678277071135,0.5087905701030463,0.05945192754296317,0.5030262178504649,0.2928932188134526,0.2,-0.5555555555555556,1.2300528689916088,1.0,0.0
