customer_id,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,customer_age,education_level,is_male,tenure,total_children,lifetime_spend_technology,log_total_spend,total_spend,electronics_share,vegetables_share,nonalcohol_drinks_share,alcohol_drinks_share,meat_share,fish_share,hygiene_share,videogames_share,petfood_share,technology_share
15,0.0,1.0,0.0,3.0,7237.0,591.0,1807.0,507.0,42.0,304.0,176.0,2253.0,153.0,441.0,154.0,0.1113161982340499,1,38.760359275134725,-9.088422920127655,0.9659258262890683,-0.25881904510252063,77.0,15,1,12.0,1.0,744.0,9.569063217532216,14314.0,0.04128824926642358,0.11904386716885185,0.035419868660028345,0.0029341903031976147,0.021237948861239878,0.012295654603875718,0.09912963866540014,0.010688836104505595,0.030808998183574954,0.051977085370929176
16,0.0,0.0,1.0,7.0,11107.0,108.0,620.0,162.0,182.0,1094.0,487.0,607.0,89.0,683.0,37.0,1.0,1,38.78541245732896,-9.152032204165351,-0.7071067811865471,-0.7071067811865479,25.0,15,0,5.0,0.0,197.0,9.638023488650779,15336.0,0.007042253521122168,0.040427751695330964,0.010563380281683252,0.011867501304113284,0.0713354199269227,0.03175534689617126,0.03958007303075144,0.005803338549813639,0.04097472454758837,0.012845592070935807
18,0.0,1.0,2.0,1.0,10490.0,8489.0,104.0,574.0,705.0,1249.0,737.0,205.0,667.0,550.0,134.0,0.4091402734153587,1,38.74600841010293,-9.15622923060766,-0.8660254037844385,0.5000000000000001,29.0,12,1,8.0,1.0,9265.375,10.675746238104187,43292.0,0.2622972267669297,0.002402291416427423,0.013258800702205198,0.016284763928666665,0.02885059595305626,0.01702393051833664,0.004735285965073285,0.015407003603433566,0.012704425759952715,0.2812941382650733
19,1.0,2.0,2.5,3.0,8264.0,1660.0,266.0,399.0,514.0,1024.0,1405.0,819.0,168.0,533.0,65.0,0.157528602099963,1,38.78699922945693,-9.135196125512602,-0.9659258262890684,0.2588190451025202,78.0,22,0,19.0,3.0,1828.0,9.733944008101389,16880.0,0.09834123222742988,0.015758293838853223,0.023637440758279834,0.030450236966806606,0.0606635071089688,0.07082152623996296,0.04851895734594282,0.009952606635065194,0.03157582938386755,0.10829383886249508
20,1.0,0.0,1.0,5.0,35044.0,78.0,395.00000000000006,567.0,621.0,1000.0,910.0,1560.0,285.0,255.0,253.0,0.4308490612060748,1,38.75274681712484,-9.135250341406646,-0.8660254037844385,0.5000000000000001,80.0,17,0,9.0,1.0,363.0,10.623252321000344,41078.0,0.0018988266225225428,0.009615852767902623,0.013803008909875408,0.0151175811870064,0.02434393105798132,0.022152977262763,0.03797653245045086,0.006938020351524676,0.006207702419785237,0.008836846974047219
22,1.0,1.0,1.0,3.0,15333.0,883.0000000000002,1325.0,551.0,257.0,117.0,150.0,2057.0,100.0,473.0,205.0,0.0320563109521218,1,38.756582425623094,-9.15436602277348,-0.4999999999999998,-0.8660254037844388,82.0,15,1,7.0,2.0,983.0000000000002,10.009198006958242,22229.0,0.03972288452020347,0.05960681991989761,0.02478743983084044,0.011561473750500895,0.0052633946646249204,0.006747941877724257,0.09253677628319198,0.004498627918482838,0.021278510054423824,0.04422151243868631
24,1.0,1.0,0.0,2.0,20270.0,1816.0,2118.0,507.0,408.0,40.0,53.0,890.0,238.0,342.0,139.0,0.06604019219305868,1,38.74710885689428,-9.186784838800778,-0.9659258262890682,-0.25881904510252063,59.0,22,0,14.0,2.0,2054.0,10.265940770051001,28736.0,0.06319599109129204,0.07370545657013025,0.017643374164804552,0.014198218262801295,0.001391982182627578,0.0018443763919815408,0.03097160356346361,0.008282293986634088,0.011901447661465791,0.07147828507792613
25,0.0,0.0,0.0,2.0,8829.0,345.0,61.799999999999955,121.0,1657.0,1028.0,758.0,91.0,475.0,44.0,61.0,0.6532370294994334,1,38.70758994916797,-9.161818002552854,0.8660254037844387,-0.49999999999999983,25.0,22,1,5.0,0.0,820.0,9.56316390875875,14229.8,0.02424489451712305,0.004342998496110734,0.008503281845135909,0.07124260413854765,0.07224275815536954,0.05326849288109933,0.006395030147994775,0.031979345953621945,0.003092102489140331,0.057625546388524344
26,2.0,1.0,1.0,4.0,39047.0,3650.0,126.0,721.0,739.0,532.0,920.0,1101.0,268.0,499.0,126.0,0.2331716143295922,1,38.727745834323656,-9.185483625264848,0.25881904510252096,-0.9659258262890682,34.0,15,1,7.0,3.0,3918.0,11.344045168342067,62803.75,0.043215723419365,0.0014918304522849289,0.008536585365852648,0.008749704001893352,0.006298839687425255,0.010892730286524877,0.013035756571156402,0.0031730996921615945,0.005908122188017297,0.046388823111526596
27,1.0,0.0,0.0,2.0,12067.0,274.0,565.8,125.0,177.0,811.0,157.0,243.0,52.0,210.0,16.0,0.5625619630219125,1,38.777746595386375,-9.167540842777818,-0.5000000000000004,0.8660254037844385,37.0,22,0,10.0,1.0,326.0,9.616391974729401,15007.8,0.018257172936727396,0.0377003957941619,0.008329002252156659,0.01179386718905383,0.054038566611992404,0.010461226828708764,0.016191580378192544,0.0034648649368971703,0.013992723783623187,0.021722037873624568
28,2.0,1.0,2.0,1.0,9842.0,2173.0,311.0,193.0,691.0,422.0,566.0,484.99999999999994,748.5,301.0,35.0,0.6308553294317327,1,38.74813760378645,-9.156526394540954,1.249000902703301e-16,-1.0,34.0,17,1,6.0,3.0,2955.0,9.83745458193169,18721.0,0.11607285935574163,0.016612360450821744,0.010309278350509956,0.036910421451825805,0.022541530901115034,0.03023342770149552,0.025906735751281496,0.031979345953621945,0.016078200950795322,0.15784413225780788
29,1.0,0.0,0.0,5.0,10232.0,2309.0,338.0,280.0,595.0,438.0,821.0,1067.0,225.0,454.0,127.0,0.5897405207838152,1,38.72716384639923,-9.2052703305056,-0.4999999999999998,-0.8660254037844388,66.0,22,0,15.0,1.0,2534.0,9.867549445730498,19293.0,0.11968071321198379,0.017519307520853407,0.01451303581609158,0.03084020110919461,0.022702534598028973,0.042554294303611385,0.055305032913463274,0.01166226092364502,0.023531850930377064,0.13134297413562881
30,1.0,0.0,1.0,1.0,8793.0,3285.0,2219.0,477.0,281.0,42.0,89.80000000000001,613.0,162.0,47.0,73.0,0.07496651114438702,1,38.754215503038,-9.17366872422114,0.7071067811865476,-0.7071067811865475,45.0,22,0,18.0,1.0,3447.0,9.875951902341606,19455.8,0.16884425209954418,0.11405339281853531,0.02451711057883792,0.014442993863005148,0.00215873929624988,0.004615590209600934,0.031507314014313725,0.008326565856963822,0.0024157320696129607,0.177170817956508
31,0.0,0.0,1.0,2.0,6520.0,3754.0,292.0,473.0,913.0,653.0,882.0,589.0,748.5,546.0,54.0,0.3058264810330052,1,38.73353626643542,-9.167613813757033,-0.25881904510252157,0.9659258262890681,53.0,12,0,10.0,0.0,4905.0,9.936873971553762,20678.0,0.18154560402351216,0.014121288325750013,0.0228745526646567,0.04415320630619782,0.031579456427105336,0.04265402843599833,0.028484379533790266,0.031979345953621945,0.026404874746094202,0.2372086275267254
33,0.0,0.0,0.0,5.0,8225.0,2873.0,815.0,503.0,199.0,924.0,417.2,678.0,33.0,678.0,89.0,0.021943913212430777,1,38.69790927684401,-9.16725691086542,-0.25881904510252157,0.9659258262890681,86.0,15,1,5.0,0.0,2906.0,9.812040899690523,18251.2,0.1574143070043847,0.044654598053802126,0.02755983168228524,0.01090339265362776,0.05062680810026155,0.022858770930118094,0.037148242307334774,0.0018081002892950556,0.037148242307334774,0.15922240729367973
34,0.0,1.0,1.0,1.0,13396.0,1321.0,439.0,326.0,5.0,696.0,523.0,670.0,748.5,746.0,60.0,0.08498813180235548,1,38.75980720441785,-9.155894766799689,0.7071067811865476,-0.7071067811865475,68.0,15,0,16.0,1.0,2680.0,10.006991345550789,22180.0,0.05955816050493257,0.01979260595129856,0.014697926059506448,0.00022542831379611115,0.03137962128041867,0.023579801623073226,0.030207394048678896,0.031979345953621945,0.03449053201080501,0.12082957619471558
35,0.0,1.0,0.0,2.0,37795.0,2130.0,636.0,102.0,310.0,890.0,844.0,842.0,42.0,524.0,212.0,0.17513554446144197,1,38.762036481750954,-9.158846685096057,0.8660254037844387,-0.49999999999999983,46.0,15,1,15.0,1.0,2172.0,10.742638027215916,46287.0,0.04601724026183464,0.013740359064097103,0.0022036424914117997,0.006697344826839783,0.019227860954475505,0.018234061399525086,0.018190852723222895,0.0009073822023460352,0.011320673191174344,0.04692462246418067
36,2.5,0.0,0.0,3.0,32925.0,5770.0,1083.0,759.0,1737.0,1300.0,956.0,1451.0,372.0,327.0,305.0,0.11657960065862488,1,38.76021401470984,-9.194390645605838,-0.4999999999999998,-0.8660254037844388,53.0,15,0,20.0,3.5,6142.0,10.874701980906183,52822.0,0.10923478853505941,0.020502820794362102,0.014369012911284245,0.03288402559538963,0.024610957555559313,0.018098519556242077,0.027469614933166586,0.007042520162052357,0.006190602400513765,0.11627730869711177
37,1.0,1.0,0.0,5.0,25539.0,1089.0,907.0,1238.5,896.0,1153.0,962.0,1205.0,344.0,329.0,330.0,0.5063513221335032,1,38.72970010948747,-9.196584989123338,0.9659258262890683,-0.25881904510252063,25.0,22,1,12.0,2.0,1433.0,10.478385964002708,35538.0,0.030643255107200566,0.02552197647587779,0.04594792736900587,0.025212448646512127,0.03244414429623715,0.0270696156227061,0.03390736676232937,0.00967977939107162,0.009257695987391172,0.04032303449827218
38,1.0,0.0,1.0,6.0,8371.0,205.0,218.0,379.0,316.0,493.0,1512.0,249.0,94.0,328.0,151.0,0.061568864771488374,1,38.71247116480576,-9.129835005121535,-0.2588190451025208,-0.9659258262890683,48.0,15,0,12.0,1.0,299.0,9.430679995957659,12464.0,0.016447368421039433,0.01749037227212974,0.030407573812555832,0.025353016688041276,0.03955391527596313,0.07082152623996296,0.019977535301652777,0.007541720154037594,0.026315789473663094,0.02398908857507703
39,1.0,1.0,1.0,4.0,37097.0,2598.0,283.0,246.0,706.0,1243.0,680.0,2253.0,263.0,359.0,302.0,0.4942214328019912,1,38.77949960090595,-9.152015004454716,-0.4999999999999998,-0.8660254037844388,38.0,22,0,19.0,2.0,2861.0,10.7935575047672,48705.0,0.05334154604248982,0.005810491735960208,0.005050816137972478,0.014495431680522638,0.02552099373780402,0.013961605584639368,0.04863977004413333,0.0053998562775884615,0.007370906477772843,0.05874140232007828
40,1.0,2.0,0.0,7.0,26555.0,7141.0,1327.0,379.0,1838.0,1773.0,1429.0,1428.0,428.0,380.0,266.0,0.2274411335550715,1,38.745229204961255,-9.116639572490518,0.4999999999999999,-0.8660254037844387,66.0,15,0,17.0,3.0,7569.0,10.824726024134216,50247.0,0.1421179373892686,0.02640953688776914,0.007542738869980786,0.0365792982665559,0.03528568869782569,0.028439508826391936,0.028419607140719165,0.008517921467946641,0.0075626405556535594,0.15063585885721523
41,1.0,1.0,1.0,6.0,1806.0,1248.0,1963.0,398.0,325.0,55.0,47.0,595.0,126.00000000000003,199.0,91.0,0.1269068530725506,1,38.759760815806594,-9.122087512242429,-0.9659258262890682,-0.25881904510252063,79.0,15,0,13.0,2.0,1374.0,9.004176840696656,8136.0,0.15339233038329228,0.11904386716885185,0.04594792736900587,0.039945919370649036,0.006760078662725221,0.005776794493601553,0.07313176007857285,0.015486725663697782,0.024459193706951255,0.16887905604699008
42,2.0,0.0,2.0,1.0,8496.0,1068.0,284.0,17.0,668.0,446.0,633.0,381.0,171.0,268.0,42.0,0.4197566063956281,1,38.74815657274145,-9.156340480297294,0.25881904510252096,-0.9659258262890682,36.0,15,0,12.0,2.0,1239.0,9.523105224795426,13671.0,0.07812157120907166,0.02077390095821756,0.0012435081559496427,0.04886255577496243,0.0326238022090318,0.04630239192447787,0.02786921220098905,0.012508229098081698,0.01960354034085319,0.09062980030715337
44,2.0,1.0,0.0,3.0,10440.0,3659.0,1966.0,956.0,304.0,368.0,266.0,1635.0,95.0,271.0,84.0,0.2426026354063847,1,38.74198055776764,-9.090553284872955,0.8660254037844387,-0.49999999999999983,85.0,17,0,10.0,3.0,3754.0,10.073863038311682,23714.0,0.15429703972330508,0.08290461330855911,0.04031373871972661,0.012819431559410972,0.015518259256129072,0.0112170026144846,0.0689466138145952,0.004006072362315928,0.011427848528290702,0.158303112085621
46,1.0,1.0,1.0,4.0,16221.0,1325.0,2009.0,439.0,177.0,73.19999999999993,87.00000000000006,2111.0,80.0,436.0,32.0,0.08996053828615641,1,38.75784856755827,-9.088422920127655,1.249000902703301e-16,-1.0,71.0,22,0,7.0,2.0,1405.0,10.100870120755387,24363.2,0.05438530242330466,0.08246043212710873,0.018018979444400562,0.007265055493528245,0.0030045314244421866,0.0035709594798698178,0.08664707427592161,0.0032836409010297152,0.01789584291061195,0.05766894332433437
47,0.0,1.0,1.0,4.0,3836.0,40.0,231.99999999999994,301.0,477.0,1262.0,696.0,467.0,434.0,428.0,188.0,0.5893278251634426,1,38.73230749038213,-9.21469076819808,-0.7071067811865477,0.7071067811865474,50.0,17,0,7.0,1.0,474.0,9.065083359319043,8647.0,0.004625881808714437,0.02683011449054373,0.03480976061057614,0.05516364056891966,0.08308043259681748,0.07082152623996296,0.054007170116741054,0.031979345953621945,0.04097472454758837,0.05481669943326608
48,2.0,0.0,2.0,2.0,9339.0,300.0,88.0,244.0,1033.0,507.0,467.0,316.0,137.0,370.0,87.0,0.8021778732399719,1,38.7480290416654,-9.15656587813829,1.0,5.551115123125783e-17,32.0,22,0,10.0,2.0,437.0,9.490922297937656,13238.0,0.022662033539792518,0.006647529838339139,0.018431787279031248,0.07124260413854765,0.03829883668224936,0.035277232210277024,0.023870675328581455,0.01034899531650525,0.027949841365744105,0.03301102885629777
49,2.5,2.5,1.0,3.0,29112.0,5704.0,1508.0,963.0,1549.0,1341.0,1405.1999999999998,887.0,606.0,64.0,329.0,0.1829629326719151,1,38.7496666360259,-9.14014091211847,0.8660254037844387,-0.49999999999999983,28.0,22,1,1.0,3.5,6310.0,10.808721381532063,49449.2,0.11535070334805916,0.030495943311513538,0.019474531438320647,0.03132507704876291,0.027118740040278286,0.028417042136166325,0.017937600608297417,0.012255001092027323,0.0012942575410721925,0.12760570444008648
50,0.0,1.0,1.0,5.0,33106.0,2893.0,514.0,790.0,452.0,794.0,1271.0,825.0,307.0,410.0,128.0,0.09411416738782091,1,38.80364972655259,-9.088422920127655,-0.4999999999999998,-0.8660254037844388,66.0,22,0,8.0,1.0,3200.0,10.70465919729006,44562.0,0.064920784524917,0.011534491270586703,0.017728109151290847,0.0101431713118778,0.01781787172927207,0.02852205915353249,0.01851353170862652,0.006889277860058596,0.009200664243074997,0.07181006238497559
52,1.0,0.0,1.0,1.0,10551.0,8489.0,39.0,487.0,1363.0,697.0,433.0,540.0,748.5,5.0,37.0,0.2335421656467491,1,38.76338275574757,-9.175977632749976,-0.8660254037844385,0.5000000000000001,49.0,12,1,10.0,1.0,9265.375,10.941358545915051,56463.0,0.2622972267669297,0.0006907178152062961,0.008625117333473492,0.024139702105799528,0.01234436710766124,0.007668738820110928,0.009563785133625638,0.031979345953621945,8.855356605208924e-05,0.2812941382650733
53,0.0,0.0,1.0,4.0,10375.0,454.0,95.0,94.0,170.0,486.0,734.0,39.0,129.2,43.0,98.0,1.0,1,38.716659620636335,-9.126962821404986,0.25881904510252096,-0.9659258262890682,54.0,17,1,12.0,0.0,583.2,9.488229651165097,13202.400000000001,0.034387687087170216,0.007195661394892446,0.007119917590735683,0.01287644670664964,0.036811488820186616,0.055595952251063736,0.002954008362113741,0.009786099497053726,0.003256983578740791,0.04417378658422395
54,0.0,0.0,2.0,2.0,14037.0,8489.0,90.0,601.0,1342.0,718.0,967.0,247.0,748.5,328.0,109.0,0.3376005577176389,1,38.744460255877705,-9.1663286590939,-0.5000000000000004,0.8660254037844385,51.0,12,0,12.0,0.0,9265.375,10.59704964700739,40015.6,0.2345835124300936,0.0022491228420910224,0.015019142534407828,0.03353692060095725,0.01794300222912616,0.024165575425577984,0.006172592688849806,0.031979345953621945,0.008196803246731726,0.2709643239136059
55,2.0,2.5,1.0,1.0,31548.0,4885.0,979.0,1084.0,307.0,1808.0,901.0,642.0,448.2,456.0,166.0,0.050331534934774214,1,38.76299838765157,-9.170646844713852,0.25881904510252096,-0.9659258262890682,46.0,22,1,14.0,3.5,5333.2,10.787098055581652,48391.399999999994,0.10094768905216611,0.02023086746818232,0.02240067450000984,0.006344102464486182,0.03736201060518247,0.018619010815967587,0.013266820137459702,0.009261976301572335,0.009423161966793808,0.11020966535373845
56,2.0,0.0,2.0,1.0,7706.0,1395.0,312.0,114.0,649.0,561.0,631.0,13.0,116.0,53.0,109.0,0.2457068193430098,1,38.7474890696561,-9.155944958147968,0.25881904510252096,-0.9659258262890682,35.0,15,0,9.0,2.0,1511.0,9.477462530462603,13061.0,0.10680652323703635,0.02388791057344469,0.008728275017220176,0.04968991654540258,0.042952300742636125,0.048311767858473076,0.0009953296072268622,0.008881402649101231,0.004057882244847977,0.11568792588613759
57,2.0,2.5,2.0,1.0,8856.0,862.0,144.0,46.0,662.0,589.0,343.0,500.0,168.0,81.0,39.0,1.0,1,38.74771972687876,-9.155806753882551,1.0,5.551115123125783e-17,28.0,17,0,9.0,3.5,1030.0,9.494165014100659,13281.0,0.06490475114820804,0.01084255703635958,0.0034635946088370875,0.049845644153264174,0.04434907010010967,0.02582636849632872,0.03764776748735965,0.012649649875752842,0.006098938332952263,0.07755440102396087
59,0.0,1.0,2.0,3.0,11036.0,446.0,450.0,95.0,148.0,461.0,361.0,688.0,284.0,475.0,18.0,0.4584183117437898,1,38.74384410672418,-9.152002161264976,-0.25881904510252157,0.9659258262890681,31.0,22,1,12.0,1.0,730.0,9.627404615927698,15174.0,0.029392381705529595,0.02965599051006349,0.00626070910768007,0.009753525767754215,0.03038091472253171,0.023790694609184267,0.04534071437983041,0.018716225121906738,0.031303545538400354,0.04810860682743633
60,1.0,2.5,1.0,1.0,21035.0,4355.0,710.0,273.0,625.0,1557.0,830.0,594.0,450.0,624.0,45.0,0.1970857982962765,1,38.77163386244289,-9.120604122622966,-0.2588190451025208,-0.9659258262890683,80.0,22,0,18.0,3.5,4805.0,10.487349860546091,35858.0,0.12145128004904863,0.01980032349823755,0.007613363823970213,0.01742986223436404,0.043421272798247694,0.023146857047235445,0.016565341067539582,0.01254950080874211,0.017401974454789058,0.13400078085779074
61,1.0,1.0,1.0,3.0,5241.0,2848.0,2343.5,580.0,250.0,46.0,281.0,1037.0,290.0,252.0,59.0,0.1318202582444303,1,38.77968386918864,-9.19466434077501,-0.2588190451025208,-0.9659258262890683,32.0,22,0,12.0,2.0,3138.0,9.709781436875536,16477.0,0.17284699884677254,0.11904386716885185,0.035200582630311825,0.015172664926858545,0.0027917703465419725,0.017054075377789007,0.06293621411660925,0.017600291315155912,0.015294046246273413,0.19044729016192846
62,2.0,2.0,0.0,1.0,9973.0,3875.0,1206.0,857.0,1261.0,1486.0,1205.0,620.0,313.0,193.0,361.0,0.11084727035789882,1,38.77651127402721,-9.190814820328804,0.7071067811865476,-0.7071067811865475,70.0,17,0,21.0,3.5,4188.0,10.133725876326205,25177.0,0.15391031496995117,0.047900861897744805,0.0340390038527092,0.05008539540054411,0.05902212336654128,0.04786114310678482,0.024625650395192187,0.012431981570476057,0.007665726655277569,0.16634229654042723
63,1.0,0.0,0.0,4.0,8375.0,3406.0,1572.0,305.0,438.0,83.0,67.0,748.0,151.0,32.0,41.0,0.1321238480605895,1,38.77927405559048,-9.166152028406405,0.25881904510252096,-0.9659258262890682,52.0,22,1,15.0,1.0,3557.0,9.838148711227788,18734.0,0.18180847656657317,0.08391160456918761,0.016280559410688438,0.02337995089141487,0.004430447315039804,0.003576385182020083,0.03992740471867197,0.00806021138037362,0.0017081242660394425,0.18986868794694678
64,1.0,0.0,1.0,2.0,13355.0,673.0,547.0,79.0,194.0,748.0,244.2,106.0,179.0,16.0,62.0,0.5990170831946777,1,38.72848388735738,-9.181805417133749,0.7071067811865476,-0.7071067811865475,57.0,15,1,9.0,1.0,852.0,9.740627388353833,16993.2,0.03960407692486429,0.032189346326747054,0.00464891839088303,0.011416331238370984,0.04401760704279122,0.014370454063970074,0.006237789233336724,0.010533625214785599,0.0009415530918244112,0.050137702139649895
66,1.0,1.0,1.0,7.0,12155.0,2559.0,2093.0,621.0,410.0,45.0,79.0,607.0,156.0,171.0,127.0,0.058603696577365805,1,38.717907654023755,-9.18996276218488,0.4999999999999999,-0.8660254037844387,66.0,15,0,16.0,2.0,2715.0,9.981003994963956,21611.0,0.11841191985557428,0.09684882698621218,0.02873536624865636,0.018971819906520304,0.0020822729165693014,0.003655545786866107,0.02808754800794591,0.007218546110773579,0.007912637082963346,0.12563046596634786
69,2.0,1.0,1.0,5.0,16752.0,466.0,1738.0,849.0,17.0,37.0,65.0,2253.0,228.0,397.0,120.0,0.1964968506860476,1,38.75416736257537,-9.146026082165973,-0.2588190451025208,-0.9659258262890683,46.0,17,1,11.0,3.0,694.0,10.080042514435746,23861.0,0.019529776622933016,0.0728385231129991,0.03558107371860543,0.0007124596622100027,0.0015506475001041235,0.0027241104731558926,0.09912963866540014,0.009555341351992978,0.0166380285821983,0.029085117974925995
70,0.0,0.0,1.0,2.0,7863.0,2525.0,26.000000000000114,622.0,1016.0,648.0,497.0,402.0,748.5,311.0,193.0,0.276803492086756,1,38.763435207402395,-9.150999564138113,-0.7071067811865477,0.7071067811865474,80.0,12,1,13.0,0.0,5481.0,10.01449211057904,22347.0,0.11299055801668546,0.0011634671320530038,0.027833713697575587,0.04546471562176334,0.028997180829628585,0.022240121716551556,0.017988991810973288,0.031979345953621945,0.013916856848787794,0.24526782118394178
71,1.0,2.0,2.5,4.0,9961.0,1725.0,1770.0,692.0,448.0,43.0,127.0,683.0,130.00000000000003,255.0,189.0,0.059795927328890774,1,38.73829055773158,-9.159192307369766,-0.8660254037844384,-0.5000000000000004,50.0,15,0,15.0,3.0,1855.0,9.780754787153832,17689.0,0.09751823166934392,0.10006218553897898,0.039120357284165796,0.025326474079922365,0.0024308892532068343,0.007179603143192277,0.03861156651023878,0.007349200067834617,0.014415738594598668,0.10486743173717854
